"site","team","transect","spcode","start","stop","dieback","notes"
"C1","AW",2,"HERB",48.8,49.1,,
"C1","AW",2,"BG",49.1,50,,
"C1","HC",3,"legmin",0,0.2,,
"C1","HC",3,"BG",0.2,0.93,,
"C1","HC",3,"legmin",0.95,1.2,,
"C1","HC",3,"astirr",1,1.35,,
"C1","HC",3,"BG",1.35,5.6,,
"C1","HC",3,"HERB",5.6,6.6,,
"C1","HC",3,"astirr",6.6,7.7,,
"C1","HC",3,"DALFOR",7.9,8.1,,
"C1","HC",3,"BG",8.1,9.9,,
"C1","HC",3,"HERB",9.9,10.7,,
"C1","HC",3,"LEUCAN",10.7,11.8,,
"C1","HC",3,"BG",11.8,12.15,,
"C1","HC",3,"ACAGRE",12.2,13.15,,
"C1","HC",3,"BG",13.15,14.4,,
"C1","HC",3,"HERB",14.4,14.75,,
"C1","HC",3,"BG",14.75,15.5,,
"C1","HC",3,"HERB",15.5,16.1,,
"C1","HC",3,"BG",16.1,18.9,,
"C1","HC",3,"AGALEC",19,19.4,,
"C1","HC",3,"HERB",19.4,21.1,,
"C1","HC",3,"BG",21.1,22.1,,
"C1","HC",3,"ACAGRE",22.1,24.6,,
"C1","HC",3,"astirr",23.9,24.6,,
"C1","HC",3,"BG",24.6,27.1,,
"C1","HC",3,"HERB",27.2,29.5,,
"C1","HC",3,"BG",29.5,34.6,,
"C1","HC",3,"AGALEC",34.6,34.95,,
"C1","HC",3,"astirr",34.9,36.15,,
"C1","HC",3,"AGALEC",35.75,36.1,,
"C1","HC",3,"BG",36.1,37.9,,
"C1","HC",3,"astirr",37.9,38.2,,
"C1","HC",3,"BG",38.2,40.2,,
"C1","HC",3,"HERB",40.2,41.8,,
"C1","HC",3,"BG",41.8,45,,
"C1","HC",3,"astirr",45,46.05,,
"C1","HC",3,"BG",46.05,46.6,,
"C1","HC",3,"AGALEC",46.6,50,,
"C1","HC",4,"HERB",0,0.4,,
"C1","HC",4,"BG",0.4,3.3,,
"C1","HC",4,"LARTRI",3.3,4.4,,
"C1","HC",4,"HERB",4.4,5.1,,
"C1","HC",4,"BG",5.1,6.1,,
"C1","HC",4,"OPUAZU",6.1,6.3,,
"C1","HC",4,"BG",6.3,10.3,,
"C1","HC",4,"BG",10.3,15.7,,
"C1","HC",4,"astirr",15.7,16.3,,
"C1","HC",4,"HERB",16.3,17.4,,
"C1","HC",4,"BG",17.4,19.4,,
"C1","HC",4,"astirr",19.4,19.9,,
"C1","HC",4,"BG",19.9,22,,
"C1","HC",4,"astirr",22,23.2,,
"C1","HC",4,"HERB",23.2,24.4,,
"C1","HC",4,"BG",24.4,25.3,,
"C1","HC",4,"astirr",25.4,26,,
"C1","HC",4,"HERB",26,27,,
"C1","HC",4,"BG",27,29.7,,
"C1","HC",4,"ACAGRE",29.75,31.5,,
"C1","HC",4,"HERB",31.5,32.6,,
"C1","HC",4,"astirr",32.6,33.5,,
"C1","HC",4,"BG",33.5,36.6,,
"C1","HC",4,"HERB",36.6,38.8,,
"C1","HC",4,"BG",38.8,42.1,,
"C1","HC",4,"legmin",42.1,43.1,,
"C1","HC",4,"DASLEI",42.2,43.2,,
"C1","HC",4,"BG",43.2,45.9,,
"C1","HC",4,"legmin",45.9,46.2,,
"C1","HC",4,"BG",46.2,46.2,,
"C1","HC",4,"legmin",46.4,46.6,,
"C1","HC",4,"BG",46.6,48.5,,
"C1","HC",4,"OPUAZU",48.5,48.8,,
"C1","HC",4,"BG",48.8,50,,
"C1","HC",5,"legmin",0,0.4,,
"C1","HC",5,"astirr",0.2,1.7,,
"C1","HC",5,"AGALEC",1.1,1.6,,
"C1","HC",5,"AGALEC",1.7,1.95,,
"C1","HC",5,"AGALEC",2.15,2.6,,
"C1","HC",5,"BG",2.6,4.4,,
"C1","HC",5,"HERB",4.4,9.1,,
"C1","HC",5,"astirr",9.1,10.6,,
"C1","HC",5,"BG",10.6,10.9,,
"C1","HC",5,"astirr",10.9,11.5,,
"C1","HC",5,"BG",11.5,12.6,,
"C1","HC",5,"astirr",12.6,13.4,,
"C1","HC",5,"OPUDUL",13.4,14.2,,
"C1","HC",5,"astirr",14.2,15.5,,
"C1","HC",5,"BG",15.5,20.1,,
"C1","HC",5,"astirr",20.1,20.55,,
"C1","HC",5,"HERB",20.55,21.7,,
"C1","HC",5,"AGALEC",21.7,22.2,,
"C1","HC",5,"BG",22.2,22.4,,
"C1","HC",5,"AGALEC",22.4,22.6,,
"C1","HC",5,"BG",22.6,24.1,,
"C1","HC",5,"HERB",24.1,27.8,,
"C1","HC",5,"AGALEC",27.85,28.5,,
"C1","HC",5,"BG",28.5,30.25,,
"C1","HC",5,"EPHTOR",30.25,31.05,,
"C1","HC",5,"HERB",31.05,31.9,,
"C1","HC",5,"BG",31.9,33,,
"C1","HC",5,"HERB",33,33.7,,
"C1","HC",5,"legmin",33.7,33.85,,
"C1","HC",5,"legmin",33.85,34.1,,
"C1","HC",5,"HERB",34.15,35.15,,
"C1","HC",5,"BG",35.15,36.35,,
"C1","HC",5,"HERB",36.35,37.1,,
"C1","HC",5,"BG",37.1,38.1,,
"C1","HC",5,"HERB",38.1,38.5,,
"C1","HC",5,"BG",38.5,39.65,,
"C1","HC",5,"HERB",39.65,41.2,,
"C1","HC",5,"BG",41.2,42.1,,
"C1","HC",5,"HERB",42.1,42.6,,
"C1","HC",5,"BG",42.6,43.3,,
"C1","HC",5,"astirr",43.3,44.3,,
"C1","HC",5,"BG",44.3,45.5,,
"C1","HC",5,"AGALEC",45.5,45.8,,
"C1","HC",5,"BG",45.8,48.8,,
"C1","HC",5,"HERB",48.8,49.05,,
"C1","HC",5,"BG",49.05,49.85,,
"C1","HC",5,"legmin",49.85,50,,
"C1","MS",6,"BG",0,8.5,,
"C1","MS",6,"HERB",8.5,11.2,,
"C1","MS",6,"AGALEC",11.2,11.64,,
"C1","MS",6,"BG",11.64,11.97,,
"C1","MS",6,"ACAGRE",12.82,12.9,,
"C1","MS",6,"AGALEC",12.5,12.79,,
"C1","MS",6,"HERB",12.79,13.07,,
"C1","MS",6,"AGALEC",13.07,13.66,,
"C1","MS",6,"BG",13.66,14.96,,
"C1","MS",6,"HERB",14.96,15.46,,
"C1","MS",6,"ACAGRE",15.46,17.25,,
"C1","MS",6,"astirr",16.6,17.24,,
"C1","MS",6,"AGALEC",17.45,17.73,,
"C1","MS",6,"HERB",17.73,20.35,,
"C1","MS",6,"AGALEC",20.35,20.81,,
"C1","MS",6,"ACAGRE",20.72,21.41,,
"C1","MS",6,"BG",21.41,24.5,,
"C1","MS",6,"HERB",24.5,25.98,,
"C1","MS",6,"AGALEC",25.98,26.39,,
"C1","MS",6,"astirr",26.54,27.19,,
"C1","MS",6,"HERB",27.19,28.15,,
"C1","MS",6,"astirr",28.15,28.8,,
"C1","MS",6,"DALFOR",28.72,29.5,,
"C1","MS",6,"HERB",29.3,30.35,,
"C1","MS",6,"astirr",30.35,31.32,,
"C1","MS",6,"HERB",31.35,31.6,,
"C1","MS",6,"BG",31.6,32.88,,
"C1","MS",6,"HERB",32.88,34.15,,
"C1","MS",6,"astirr",34.15,34.78,,
"C1","MS",6,"DASLEI",34.3,35.89,,
"C1","MS",6,"BG",35.89,39.9,,
"C1","MS",6,"HERB",39.9,48.7,,
"C1","MS",6,"ACAGRE",48.71,49.38,,
"C1","MS",6,"ARTLUD",48.97,49.26,,
"C1","MS",6,"BG",49.4,49.95,,
"C1","MS",6,"LARTRI",49.95,50,,
"C1","MS",7,"HERB",0,0.5,,
"C1","MS",7,"BG",0.5,2.48,,
"C1","MS",7,"AGALEC",2.48,4.21,,
"C1","MS",7,"BG",4.21,4.84,,
"C1","MS",7,"AGALEC",4.84,5.56,,
"C1","MS",7,"BG",5.56,6.22,,
"C1","MS",7,"AGALEC",6.22,6.68,,
"C1","MS",7,"BG",6.68,7.57,,
"C1","MS",7,"astirr",7.57,7.63,,
"C1","MS",7,"ACAGRE",7.9,8.83,,
"C1","MS",7,"BG",7.63,7.9,,
"C1","MS",7,"DASLEI",8.43,9.08,,
"C1","MS",7,"BG",9.08,10.7,,
"C1","MS",7,"astirr",10.7,11.03,,
"C1","MS",7,"BG",11.03,18.3,,
"C1","MS",7,"astirr",18.3,19.91,,
"C1","MS",7,"BG",19.91,20.18,,
"C1","MS",7,"astirr",20.18,20.43,,
"C1","MS",7,"BG",20.43,21.4,,
"C1","MS",7,"DASLEI",21.4,21.87,,
"C1","MS",7,"AGALEC",21.76,22.22,,
"C1","MS",7,"BG",22.22,22.5,,
"C1","MS",7,"AGALEC",22.5,22.68,,
"C1","MS",7,"BG",22.68,22.93,,
"C1","MS",7,"AGALEC",22.93,23.66,,
"C1","MS",7,"BG",23.66,24.23,,
"C1","MS",7,"AGALEC",24.23,25.14,,
"C1","MS",7,"BG",25.14,26.55,,
"C1","MS",7,"AGALEC",26.55,26.67,,
"C1","MS",7,"BG",26.67,27.07,,
"C1","MS",7,"AGALEC",27.07,27.13,,
"C1","MS",7,"DALFOR",27.28,28.09,,
"C1","MS",7,"AGALEC",28.1,28.23,,
"C1","MS",7,"BG",28.23,29.1,,
"C1","MS",7,"DALFOR",29.1,29.43,,
"C1","MS",7,"BG",29.43,34.85,,
"C1","MS",7,"AGALEC",34.85,35.22,,
"C1","MS",7,"BG",35.32,35.56,,
"C1","MS",7,"AGALEC",35.56,35.93,,
"C1","MS",7,"BG",35.93,36.14,,
"C1","MS",7,"AGALEC",36.14,37.43,,
"C1","MS",7,"BG",37.43,38.28,,
"C1","MS",7,"HERB",38.28,39.1,,
"C1","MS",7,"astirr",39.1,39.95,,
"C1","MS",7,"AGALEC",39.3,40.14,,
"C1","MS",7,"ACAGRE",39.28,39.59,,
"C1","MS",7,"BG",40.5,42.94,,
"C1","MS",7,"HERB",42.94,43.65,,
"C1","MS",7,"LEUCAN",43.63,44.48,,
"C1","MS",7,"AGALEC",44.4,44.81,,
"C1","MS",7,"BG",44.81,45.11,,
"C1","MS",7,"HERB",45.11,46.25,,
"C1","MS",7,"BG",46.25,50,,
"C1","MS",8,"BG",0,2.25,,
"C1","MS",8,"DALFOR",2.25,2.5,,
"C1","MS",8,"BG",2.5,4.25,,
"C1","MS",8,"AGALEC",4.25,4.54,,
"C1","MS",8,"HERB",4.54,5,,
"C1","MS",8,"BG",5,7.13,,
"C1","MS",8,"ACAGRE",7.13,8.44,,
"C1","MS",8,"HERB",8.44,9.25,,
"C1","MS",8,"BG",9.25,11.6,,
"C1","MS",8,"HERB",11.6,12.69,,
"C1","MS",8,"BG",12.69,13.2,,
"C1","MS",8,"HERB",13.2,13.8,,
"C1","MS",8,"AGALEC",14.3,14.6,,
"C1","MS",8,"BG",13.9,14.5,,
"C1","MS",8,"BG",14.77,15.56,,
"C1","MS",8,"AGALEC",15.56,15.8,,
"C1","MS",8,"BG",15.8,17.13,,
"C1","MS",8,"astirr",17.13,18,,
"C1","MS",8,"AGALEC",17.69,18.63,,
"C1","MS",8,"ACAGRE",18.7,19.85,,
"C1","MS",8,"astirr",19.5,19.9,,
"C1","MS",8,"HERB",19.9,20.65,,
"C1","MS",8,"ACASCH",20.6,21.5,,
"C1","MS",8,"HERB",21.3,21.8,,
"C1","MS",8,"BG",21.8,26.93,,
"C1","MS",8,"HERB",26.93,28.5,,
"C1","MS",8,"ACASCH",28.5,29.2,,
"C1","MS",8,"BG",29.2,30.3,,
"C1","MS",8,"AGALEC",30.3,30.82,,
"C1","MS",8,"LARTRI",30.41,31.09,,
"C1","MS",8,"BG",31.09,31.84,,
"C1","MS",8,"ACASCH",31.84,32.6,,
"C1","MS",8,"HERB",32.6,35.7,,
"C1","MS",8,"ACASCH",32.22,35.63,,
"C1","MS",8,"BG",35.7,37.29,,
"C1","MS",8,"ARTLUD",37.29,37.65,,
"C1","MS",8,"HERB",37.65,38.44,,
"C1","MS",8,"BG",38.44,41.05,,
"C1","MS",8,"HERB",41.05,42.51,,
"C1","MS",8,"BG",42.51,43.53,,
"C1","MS",8,"HERB",43.53,44,,
"C1","MS",8,"BG",44,44.4,,
"C1","MS",8,"AGALEC",44.4,44.75,,
"C1","MS",8,"HERB",44.75,45.8,,
"C1","MS",8,"ACASCH",45.8,46.35,,
"C1","MS",8,"BG",46.35,49.1,,
"C1","MS",8,"HERB",49.1,50,,
"C1","DR",9,"BG",0,0.4,,
"C1","DR",9,"HERB",0.4,0.65,,
"C1","DR",9,"BG",0.65,1.1,,
"C1","DR",9,"HERB",1.1,1.3,,
"C1","DR",9,"BG",1.3,1.7,,
"C1","DR",9,"HERB",1.7,2.1,,
"C1","DR",9,"BG",2.1,3.4,,
"C1","DR",9,"HERB",3.4,8.2,,
"C1","DR",9,"OPUDUL",4.9,6.25,,
"C1","DR",9,"BG",8.2,8.9,,
"C1","DR",9,"HERB",8.9,11.9,,
"C1","DR",9,"astirr",9.1,9.9,,
"C1","DR",9,"astirr",10.7,11.3,,
"C1","DR",9,"BG",11.9,13.7,,
"C1","DR",9,"OPUDUL",13.7,13.8,,
"C1","DR",9,"HERB",13.8,14.1,,
"C1","DR",9,"BG",14.1,15.3,,
"C1","DR",9,"HERB",15.3,15.8,,
"C1","DR",9,"BG",15.8,16.3,,
"C1","DR",9,"OPUDUL",16.3,16.5,,
"C1","DR",9,"HERB",17.3,20.2,,
"C1","DR",9,"BG",20.2,20.8,,
"C1","DR",9,"HERB",20.8,23.5,,
"C1","DR",9,"astirr",21.1,21.5,,
"C1","DR",9,"BG",23.5,24.9,,
"C1","DR",9,"HERB",24.9,25.3,,
"C1","DR",9,"BG",25.3,26.5,,
"C1","DR",9,"HERB",26.5,28.3,,
"C1","DR",9,"astirr",26.9,28,,
"C1","DR",9,"BG",28.3,29,,
"C1","DR",9,"AGALEC",29,30.9,,
"C1","DR",9,"HERB",29.1,29.25,,
"C1","DR",9,"AGALEC",29.2,32.05,,
"C1","DR",9,"BG",30.9,33.3,,
"C1","DR",9,"HERB",32.05,35.7,,
"C1","DR",9,"BG",33.3,36.4,,
"C1","DR",9,"HERB",35.7,39.4,,
"C1","DR",9,"BG",36.4,39.4,,
"C1","DR",9,"astirr",39.4,40.2,,
"C1","DR",9,"HERB",40.2,41.4,,
"C1","DR",9,"AGALEC",40.35,40.7,,
"C1","DR",9,"BG",41.4,44.1,,
"C1","DR",9,"HERB",44.1,45,,
"C1","DR",9,"BG",45,45.5,,
"C1","DR",9,"HERB",45.5,47.8,,
"C1","DR",9,"astirr",46,46.5,,
"C1","DR",9,"BG",47.8,49,,
"C1","DR",9,"OPUAZU",49,50,,
"C2","AW",1,"JATDIO",0,0.4,,
"C2","AW",1,"BG",0.4,1.9,,
"C2","AW",1,"AGALEC",1.9,2.2,,
"C2","AW",1,"thigra",2.2,3.1,,
"C2","AW",1,"astirr",3.1,3.5,,
"C2","AW",1,"BG",3.5,4.8,,
"C2","AW",1,"JATDIO",4.8,5.9,,
"C2","AW",1,"astirr",5.9,6.4,,
"C2","AW",1,"BG",6.4,6.5,,
"C2","AW",1,"AGALEC",6.5,6.7,,
"C2","AW",1,"BG",6.7,7.2,,
"C2","AW",1,"JATDIO",7.2,7.45,,
"C2","AW",1,"BG",7.45,8.1,,
"C2","AW",1,"JATDIO",8.1,8.5,,
"C2","AW",1,"BG",8.5,11.8,,
"C2","AW",1,"HERB",11.8,12.3,,
"C2","AW",1,"BG",12.3,18.2,,
"C2","AW",1,"OPULEP",18.2,18.8,,
"C2","AW",1,"BG",18.8,19.9,,
"C2","AW",1,"JATDIO",19.9,20.5,,
"C2","AW",1,"GUAANG",20.5,22,,
"C2","AW",1,"BG",22,24,,
"C2","AW",1,"JATDIO",24,25,,
"C2","AW",1,"BG",25,27.7,,
"C2","AW",1,"AGALEC",27.7,27.8,,
"C2","AW",1,"BG",27.8,28.1,,
"C2","AW",1,"HERB",28.1,28.4,,
"C2","AW",1,"BG",28.4,30,,
"C2","AW",1,"AGALEC",30,30.6,,
"C2","AW",1,"thigra",30.6,31.3,,
"C2","AW",1,"AGALEC",30.8,31.3,,
"C2","AW",1,"BG",31.3,32.4,,
"C2","AW",1,"AGALEC",32.4,33,,
"C2","AW",1,"BG",33,42,,
"C2","AW",1,"LARTRI",42,43.8,,
"C2","AW",1,"LEUCAN",43.8,44.8,,
"C2","AW",1,"BG",44.8,45.8,,
"C2","AW",1,"OPULEP",45.8,46.2,,
"C2","AW",1,"AGALEC",46.1,46.4,,
"C2","AW",1,"OPULEP",47.2,47.5,,
"C2","AW",1,"LARTRI",47.5,50,,
"C2","AW",2,"BG",0,1.8,,
"C2","AW",2,"HERB",1.8,2.4,,
"C2","AW",2,"BG",2.4,5.2,,
"C2","AW",2,"HERB",5.2,5.4,,
"C2","AW",2,"BG",5.4,7.3,,
"C2","AW",2,"HERB",7.3,7.7,,
"C2","AW",2,"BG",7.7,11,,
"C2","AW",2,"GUAANG",11,11.3,,
"C2","AW",2,"BG",11.3,12.1,,
"C2","AW",2,"GUAANG",12.1,12.3,,
"C2","AW",2,"BG",12.3,13.9,,
"C2","AW",2,"astirr",13.9,14.6,,
"C2","AW",2,"BG",14.6,15.5,,
"C2","AW",2,"AGALEC",15.5,15.7,,
"C2","AW",2,"BG",15.7,20,,
"C2","AW",2,"AGALEC",20,20.4,,
"C2","AW",2,"BG",20.4,20.9,,
"C2","AW",2,"HERB",20.9,21,,
"C2","AW",2,"BG",21,21.8,,
"C2","AW",2,"AGALEC",21.8,21.9,,
"C2","AW",2,"BG",21.9,22.6,,
"C2","AW",2,"AGALEC",22.6,24,,
"C2","AW",2,"BG",24,24.8,,
"C2","AW",2,"HERB",24.8,24.9,,
"C2","AW",2,"BG",24.9,26.8,,
"C2","AW",2,"JATDIO",26.8,27.2,,
"C2","AW",2,"HERB",27.2,28.2,,
"C2","AW",2,"BG",28.2,29.3,,
"C2","AW",2,"AGALEC",29.3,29.5,,
"C2","AW",2,"BG",29.5,30.1,,
"C2","AW",2,"AGALEC",30.1,30.5,,
"C2","AW",2,"BG",30.5,31.7,,
"C2","AW",2,"AGALEC",31.7,32,,
"C2","AW",2,"BG",32,33.2,,
"C2","AW",2,"AGALEC",33.2,33.5,,
"C2","AW",2,"BG",33.5,34.1,,
"C2","AW",2,"AGALEC",34.1,34.4,,
"C2","AW",2,"BG",34.4,35,,
"C2","AW",2,"AGALEC",35,35.3,,
"C2","AW",2,"BG",35.3,38.4,,
"C2","AW",2,"AGALEC",38.4,38.8,,
"C2","AW",2,"HERB",38.8,39.1,,
"C2","AW",2,"BG",39.1,40.3,,
"C2","AW",2,"AGALEC",40.3,40.9,,
"C2","AW",2,"JATDIO",40.9,41.4,,
"C2","AW",2,"BG",41.4,42.4,,
"C2","AW",2,"AGALEC",42.4,42.6,,
"C2","AW",2,"BG",42.6,46,,
"C2","AW",2,"HERB",46,46.7,,
"C2","AW",2,"AGALEC",46.7,48,,
"C2","AW",2,"HERB",48,48.5,,
"C2","AW",2,"BG",48.5,50,,
"C2","AW",3,"BG",0,3.65,,
"C2","AW",3,"AGALEC",3.65,3.75,,
"C2","AW",3,"JATDIO",3.7,3.8,,
"C2","AW",3,"BG",3.8,4.4,,
"C2","AW",3,"HERB",4.4,4.9,,
"C2","AW",3,"JATDIO",4.9,5,,
"C2","AW",3,"AGALEC",5.2,5.4,,
"C2","AW",3,"BG",5.4,6.9,,
"C2","AW",3,"AGALEC",6.9,7.3,,
"C2","AW",3,"JATDIO",7.3,8.7,,
"C2","AW",3,"BG",8.7,11.8,,
"C2","AW",3,"thigra",11.8,12,,
"C2","AW",3,"BG",12,13.2,,
"C2","AW",3,"HERB",13.2,16.3,,
"C2","AW",3,"JATDIO",16.3,17.2,,
"C2","AW",3,"BG",17.2,18.6,,
"C2","AW",3,"HERB",18.6,19.7,,
"C2","AW",3,"BG",19.7,22.2,,
"C2","AW",3,"PROGLA",22.2,22.8,,
"C2","AW",3,"BG",22.8,23.9,,
"C2","AW",3,"HERB",23.9,24.1,,
"C2","AW",3,"BG",24.1,24.6,,
"C2","AW",3,"HERB",24.6,25.4,,
"C2","AW",3,"BG",25.4,25.7,,
"C2","AW",3,"AGALEC",25.7,25.9,,
"C2","AW",3,"fuzbal",25.9,26.35,,
"C2","AW",3,"BG",26.35,27.1,,
"C2","AW",3,"HERB",27.1,27.4,,
"C2","AW",3,"BG",27.4,29,,
"C2","AW",3,"HERB",29,29.5,,
"C2","AW",3,"BG",29.5,33.9,,
"C2","AW",3,"PROGLA",33.9,37.4,,
"C2","AW",3,"BG",37.4,41.8,,
"C2","AW",3,"AGALEC",41.8,42,,
"C2","AW",3,"BG",42,42.4,,
"C2","AW",3,"HERB",42.4,42.9,,
"C2","AW",3,"BG",42.9,43.7,,
"C2","AW",3,"AGALEC",43.7,44.7,,
"C2","AW",3,"BG",44.7,46.3,,
"C2","AW",3,"HERB",46.3,46.6,,
"C2","AW",3,"BG",46.6,48.3,,
"C2","AW",3,"AGALEC",48.3,48.9,,
"C2","AW",3,"BG",48.9,50,,
"C2","HC",4,"JATDIO",0,0.5,,
"C2","HC",4,"JATDIO",0.45,1.2,,
"C2","HC",4,"LARTRI",1.1,2.1,,
"C2","HC",4,"BG",2.25,3.3,,
"C2","HC",4,"JATDIO",3.3,5.6,,
"C2","HC",4,"BG",5.65,6.9,,
"C2","HC",4,"JATDIO",6.95,8.2,,
"C2","HC",4,"JATDIO",8.3,8.85,,
"C2","HC",4,"LARTRI",8.9,10.2,,
"C2","HC",4,"LEUCAN",9.6,10.45,,
"C2","HC",4,"JATDIO",10.3,11.3,,
"C2","HC",4,"BG",11.35,12.15,,
"C2","HC",4,"LARTRI",12.2,12.65,,
"C2","HC",4,"BG",12.65,12.9,,
"C2","HC",4,"JATDIO",12.9,14.35,,
"C2","HC",4,"OPUAZU",13.2,13.6,,
"C2","HC",4,"BG",14.2,16.05,,
"C2","HC",4,"AGALEC",16.1,16.35,,
"C2","HC",4,"BG",16.4,18.7,,
"C2","HC",4,"JATDIO",18.7,19.1,,
"C2","HC",4,"LARTRI",19.05,19.9,,
"C2","HC",4,"HERB",19.95,23.7,,
"C2","HC",4,"BG",23.7,26.3,,
"C2","HC",4,"AGALEC",26.3,26.7,,
"C2","HC",4,"ACASCH",26.5,26.9,,
"C2","HC",4,"JATDIO",26.7,26.9,,
"C2","HC",4,"BG",27.3,28.4,,
"C2","HC",4,"OPUGRA",28.5,28.7,,
"C2","HC",4,"BG",28.75,31.1,,
"C2","HC",4,"JATDIO",31.1,32.35,,
"C2","HC",4,"HERB",32.4,33.85,,
"C2","HC",4,"LEUCAN",33.9,35.15,,
"C2","HC",4,"HERB",35.2,39.3,,
"C2","HC",4,"BG",39.35,40.1,,
"C2","HC",4,"HERB",40.15,40.55,,
"C2","HC",4,"BG",40.55,41.2,,
"C2","HC",4,"HERB",41.2,44.2,,
"C2","HC",4,"LEUCAN",44.25,44.55,,
"C2","HC",4,"LEUCAN",44.6,46.1,,
"C2","HC",4,"astirr",46.1,47.2,,
"C2","HC",4,"BG",47.25,48.5,,
"C2","HC",4,"astspo",48.5,49.3,,
"C2","HC",4,"BG",49.3,50,,
"C2","HC",5,"LARTRI",0,0.7,,
"C2","HC",5,"BG",0.7,0.9,,
"C2","HC",5,"fuzbal",0.9,1.25,,
"C2","HC",5,"JATDIO",1.25,1.9,,
"C2","HC",5,"BG",1.95,3.4,,
"C2","HC",5,"JATDIO",3.4,4.2,,
"C2","HC",5,"BG",4.25,5.5,,
"C2","HC",5,"LARTRI",5.5,5.6,,
"C2","HC",5,"BG",5.65,8,,
"C2","HC",5,"JATDIO",8,8.5,,
"C2","HC",5,"BG",8.5,9.9,,
"C2","HC",5,"HERB",9.9,12.9,,
"C2","HC",5,"JATDIO",13,13.5,,
"C2","HC",5,"BG",13.55,14.7,,
"C2","HC",5,"HERB",14.7,18.4,,
"C2","HC",5,"BG",18.4,20.3,,
"C2","HC",5,"JATDIO",20.3,21.2,,
"C2","HC",5,"PROGLA",21.4,24.8,,
"C2","HC",5,"OPUAZU",22.2,22.9,,
"C2","HC",5,"BG",24.8,25.7,,
"C2","HC",5,"AGALEC",25.7,25.85,,
"C2","HC",5,"HERB",25.9,27.2,,
"C2","HC",5,"ECHHOR",27.2,27.35,,
"C2","HC",5,"BG",27.35,28.6,,
"C2","HC",5,"HERB",28.6,32.9,,
"C2","HC",5,"BG",32.9,34.1,,
"C2","HC",5,"LARTRI",34.1,35.6,,
"C2","HC",5,"JATDIO",34.7,36.05,,
"C2","HC",5,"BG",36.05,37.6,,
"C2","HC",5,"JATDIO",37.6,38.7,,
"C2","HC",5,"OPUAZU",37.5,38.95,,
"C2","HC",5,"LARTRI",38.85,39.3,,
"C2","HC",5,"JATDIO",39.3,39.75,,
"C2","HC",5,"BG",39.8,41.1,,
"C2","HC",5,"AGALEC",41.1,41.2,,
"C2","HC",5,"AGALEC",41.5,41.85,,
"C2","HC",5,"HERB",41.85,42.9,,
"C2","HC",5,"BG",42.9,46.1,,
"C2","HC",5,"LARTRI",46.1,47.1,,
"C2","HC",5,"BG",47.1,48.3,,
"C2","HC",5,"AGALEC",48.3,49.05,,
"C2","HC",5,"BG",49.1,50,,
"C2","HC",6,"JATDIO",0,1.2,,
"C2","HC",6,"OPUAZU",0.8,2.1,,
"C2","HC",6,"BG",2.1,2.3,,
"C2","HC",6,"LARTRI",2.3,3.3,,
"C2","HC",6,"BG",3.3,9.4,,
"C2","HC",6,"LARTRI",9.4,10.8,,
"C2","HC",6,"BG",10.8,12.8,,
"C2","HC",6,"JATDIO",12.8,13.8,,
"C2","HC",6,"LARTRI",13.3,14.2,,
"C2","HC",6,"HERB",14.2,14.7,,
"C2","HC",6,"LARTRI",14.7,15.4,,
"C2","HC",6,"BG",15.4,16.9,,
"C2","HC",6,"JATDIO",16.9,18.4,,
"C2","HC",6,"LARTRI",17.3,17.7,,
"C2","HC",6,"BG",18.4,22.3,,
"C2","HC",6,"JATDIO",22.3,24.5,,
"C2","HC",6,"BG",24.5,28.5,,
"C2","HC",6,"LARTRI",28.5,29.6,,
"C2","HC",6,"FOUSPL",29.2,29.9,,
"C2","HC",6,"JATDIO",29.9,30.6,,
"C2","HC",6,"BG",30.6,42.1,,
"C2","HC",6,"AGALEC",42.1,42.6,,
"C2","HC",6,"BG",42.6,50,,
"C2","MS",7,"BG",0,0.15,,
"C2","MS",7,"AGALEC",0.15,0.2,,
"C2","MS",7,"OPUPHA",0.25,0.63,,
"C2","MS",7,"HERB",0.63,9.1,,
"C2","MS",7,"BG",9.1,10.8,,
"C2","MS",7,"HERB",10.8,17.19,,
"C2","MS",7,"JATDIO",17.19,17.8,,
"C2","MS",7,"HERB",17.8,19.05,,
"C2","MS",7,"JATDIO",19.05,19.8,,
"C2","MS",7,"HERB",19.8,20.25,,
"C2","MS",7,"JATDIO",20.25,20.55,,
"C2","MS",7,"BG",20.55,26.85,,
"C2","MS",7,"JATDIO",26.85,27.71,,
"C2","MS",7,"HERB",27.71,33.05,,
"C2","MS",7,"AGALEC",33.05,35.1,,
"C2","MS",7,"JATDIO",34.81,36.48,,
"C2","MS",7,"HERB",36.48,40.46,,
"C2","MS",7,"fuzbal",40.46,41.44,,
"C2","MS",7,"BG",41.44,41.75,,
"C2","MS",7,"LEUCAN",41.75,43.3,,
"C2","MS",7,"JATDIO",41.75,42.91,,
"C2","MS",7,"thigra",41.75,42.66,,
"C2","MS",7,"AGALEC",42.4,43.05,,
"C2","MS",7,"BG",43.5,46.85,,
"C2","MS",7,"JATDIO",46.9,47.4,,
"C2","MS",7,"AGALEC",47.5,48.45,,
"C2","MS",7,"BG",48.45,49.3,,
"C2","MS",7,"JATDIO",49.3,49.57,,
"C2","MS",7,"AGALEC",49.57,50,,
"C2","MS",8,"BG",0,1.2,,
"C2","MS",8,"HERB",1.2,1.5,,
